AGOSTO,A. ACTIVO,"6. Bienes Muebles, Mobiliario y Equipo",1240-0000-0000-00  Bienes Muebles,"1247-0000-0000-00  Colecciones, Obras de Arte y objetos valiosos",1247-1000-5131-00,461448,0,0,461448
DICIEMBRE,A. ACTIVO,"6. Bienes Muebles, Mobiliario y Equipo",1240-0000-0000-00  Bienes Muebles,"1247-0000-0000-00  Colecciones, Obras de Arte y objetos valiosos",1247-1000-5131-00,461448,0,0,461448
NOVIEMBRE,A. ACTIVO,"6. Bienes Muebles, Mobiliario y Equipo",1240-0000-0000-00  Bienes Muebles,"1247-0000-0000-00  Colecciones, Obras de Arte y objetos valiosos",1247-1000-5131-00,461448,0,0,461448
OCTUBRE,A. ACTIVO,"6. Bienes Muebles, Mobiliario y Equipo",1240-0000-0000-00  Bienes Muebles,"1247-0000-0000-00  Colecciones, Obras de Arte y objetos valiosos",1247-1000-5131-00,461448,0,0,461448
SEPTIEMBRE,A. ACTIVO,"6. Bienes Muebles, Mobiliario y Equipo",1240-0000-0000-00  Bienes Muebles,"1247-0000-0000-00  Colecciones, Obras de Arte y objetos valiosos",1247-1000-5131-00,461448,0,0,461448
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1333-06,463435.82,0,0,463435.82
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1333-06,463435.82,0,0,463435.82
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1333-06,463435.82,0,0,463435.82
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2303-06,468403.58,0,0,468403.58
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2303-06,468403.58,0,0,468403.58
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2303-06,468403.58,0,0,468403.58
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2303-06,468403.58,0,0,468403.58
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1317-06,473251.86,0,0,473251.86
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1317-06,473251.86,0,0,473251.86
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1317-06,473251.86,0,0,473251.86
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1317-06,473251.86,0,0,473251.86
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5113-0000-0000-00  Remuneraciones Adicionales y Especiales,5113-1323-2105-06,474447.53,0,0,474447.53
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5113-0000-0000-00  Remuneraciones Adicionales y Especiales,5113-1323-2105-06,474447.53,0,0,474447.53
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2101-06,475219.11,0,0,475219.11
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2101-06,475219.11,0,0,475219.11
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2101-06,475219.11,0,0,475219.11
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2101-06,475219.11,0,0,475219.11
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1327-06,475437.92,0,0,475437.92
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1327-06,475437.92,0,0,475437.92
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1327-06,475437.92,0,0,475437.92
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2705-06,481762.06,0,0,481762.06
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2705-06,481762.06,0,0,481762.06
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2705-06,481762.06,0,0,481762.06
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2705-06,481762.06,0,0,481762.06
DICIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5113-0000-0000-00  Remuneraciones Adicionales y Especiales,5113-1341-2704-06,487843.84,0,0,487843.84
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5113-0000-0000-00  Remuneraciones Adicionales y Especiales,5113-1341-2704-06,487843.84,0,0,487843.84
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5113-0000-0000-00  Remuneraciones Adicionales y Especiales,5113-1341-2704-06,487843.84,0,0,487843.84
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1314-06,489526.86,0,0,489526.86
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1314-06,489526.86,0,0,489526.86
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1314-06,489526.86,0,0,489526.86
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1330-06,489526.86,0,0,489526.86
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1330-06,489526.86,0,0,489526.86
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1330-06,489526.86,0,0,489526.86
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1331-06,489526.86,0,0,489526.86
DICIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1331-06,489526.86,0,0,489526.86
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1331-06,489526.86,0,0,489526.86
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1331-06,489526.86,0,0,489526.86
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1331-06,489526.86,0,0,489526.86
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1337-06,489526.86,0,0,489526.86
DICIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1337-06,489526.86,0,0,489526.86
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1337-06,489526.86,0,0,489526.86
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1337-06,489526.86,0,0,489526.86
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1337-06,489526.86,0,0,489526.86
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1409-06,489526.86,0,0,489526.86
DICIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1409-06,489526.86,0,0,489526.86
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1409-06,489526.86,0,0,489526.86
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1409-06,489526.86,0,0,489526.86
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1409-06,489526.86,0,0,489526.86
DICIEMBRE,E. EGRESOS,"27. Transferencias, ayudas y subsidios",5240-0000-0000-00  Ayudas Sociales,5241-0000-0000-00  Ayudas Sociales a Personas,5241-4411-2102-06,489569.65,0,0,489569.65
NOVIEMBRE,E. EGRESOS,"27. Transferencias, ayudas y subsidios",5240-0000-0000-00  Ayudas Sociales,5241-0000-0000-00  Ayudas Sociales a Personas,5241-4411-2102-06,489569.65,0,0,489569.65
OCTUBRE,E. EGRESOS,"27. Transferencias, ayudas y subsidios",5240-0000-0000-00  Ayudas Sociales,5241-0000-0000-00  Ayudas Sociales a Personas,5241-4411-2102-06,489569.65,0,0,489569.65
SEPTIEMBRE,E. EGRESOS,"27. Transferencias, ayudas y subsidios",5240-0000-0000-00  Ayudas Sociales,5241-0000-0000-00  Ayudas Sociales a Personas,5241-4411-2102-06,489569.65,0,0,489569.65
DICIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1548-1101-06,490000,0,0,490000
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1548-1101-06,490000,0,0,490000
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1548-1101-06,490000,0,0,490000
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1548-1101-06,490000,0,0,490000
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2302-06,494051.26,0,0,494051.26
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2302-06,494051.26,0,0,494051.26
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2302-06,494051.26,0,0,494051.26
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2302-06,494051.26,0,0,494051.26
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1402-06,496861.2,0,0,496861.2
DICIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1402-06,496861.2,0,0,496861.2
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1402-06,496861.2,0,0,496861.2
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1402-06,496861.2,0,0,496861.2
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1402-06,496861.2,0,0,496861.2
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1511-2203-06,498046.51,0,0,498046.51
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1511-2203-06,498046.51,0,0,498046.51
JUNIO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5114-0000-0000-00  Seguridad Social,5114-1421-2102-06,498943.2136,0,0,498943.2136
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1310-06,499453.12,0,0,499453.12
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1310-06,499453.12,0,0,499453.12
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1310-06,499453.12,0,0,499453.12
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1401-06,503366.88,0,0,503366.88
DICIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1401-06,503366.88,0,0,503366.88
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1401-06,503366.88,0,0,503366.88
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1401-06,503366.88,0,0,503366.88
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1401-06,503366.88,0,0,503366.88
JULIO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5113-0000-0000-00  Remuneraciones Adicionales y Especiales,5113-1321-1101-06,509589.56,0,0,509589.56
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1307-06,512406.81,0,0,512406.81
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1307-06,512406.81,0,0,512406.81
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1307-06,512406.81,0,0,512406.81
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1604-06,516272.01,0,0,516272.01
DICIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1604-06,516272.01,0,0,516272.01
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1604-06,516272.01,0,0,516272.01
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1604-06,516272.01,0,0,516272.01
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1604-06,516272.01,0,0,516272.01
ENERO,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
FEBRERO,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
MARZO,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
ABRIL,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
MAYO,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
JUNIO,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
JULIO,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
AGOSTO,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
DICIEMBRE,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
NOVIEMBRE,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
OCTUBRE,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
SEPTIEMBRE,A. ACTIVO,7. Activos Intangibles,1250-0000-0000-00  Activos Intangibles,"1252-0000-0000-00  Patentes, marcas y derechos",1252-0000-0001-00,519680,0,0,519680
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1321-06,523135.64,0,0,523135.64
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1321-06,523135.64,0,0,523135.64
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1605-06,523947.18,0,0,523947.18
DICIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1605-06,523947.18,0,0,523947.18
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1605-06,523947.18,0,0,523947.18
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1605-06,523947.18,0,0,523947.18
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1605-06,523947.18,0,0,523947.18
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1323-06,526969.98,0,0,526969.98
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1323-06,526969.98,0,0,526969.98
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1323-06,526969.98,0,0,526969.98
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1408-06,527733.09,0,0,527733.09
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1408-06,527733.09,0,0,527733.09
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1329-06,527745.64,0,0,527745.64
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1329-06,527745.64,0,0,527745.64
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2701-06,528370.25,0,0,528370.25
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2701-06,528370.25,0,0,528370.25
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2701-06,528370.25,0,0,528370.25
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2701-06,528370.25,0,0,528370.25
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1410-06,530800.3,0,0,530800.3
DICIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1410-06,530800.3,0,0,530800.3
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1410-06,530800.3,0,0,530800.3
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1410-06,530800.3,0,0,530800.3
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1410-06,530800.3,0,0,530800.3
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1335-06,531152.98,0,0,531152.98
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1335-06,531152.98,0,0,531152.98
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1335-06,531152.98,0,0,531152.98
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1511-2601-06,534496.6,0,0,534496.6
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1511-2601-06,534496.6,0,0,534496.6
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1334-06,536852.63,0,0,536852.63
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1334-06,536852.63,0,0,536852.63
SEPTIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5112-0000-0000-00  Remuneraciones al Personal de Carácter Transitorio,5112-1211-1334-06,536852.63,0,0,536852.63
AGOSTO,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2105-06,538456.02,0,0,538456.02
NOVIEMBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2105-06,538456.02,0,0,538456.02
OCTUBRE,E. EGRESOS,24. Servicios personales,5110-0000-0000-00  Servicios Personales,5115-0000-0000-00  Otras Prestaciones Sociales y Económicas,5115-1714-2105-06,538456.02,0,0,538456.02
